mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Hyundai ,Verna ,II 2005 – 2010 ,Седан ,2007,245 000 ₽,200000,серый,nan,1470,75.5 × 78.1,4280,дисковые,B,155,4,5,5,4,2500,механика,механика,97 / 71 при 6000,177,127 при 4700,АИ-95,97 л.с.,1.4 л,390,1399,45,дисковые вентилируемые,1580,передний,12.3 с,12.3,175/70/R14,"переднее, поперечное",рядное,6.2 л,8/5.1/6.2,распределенный впрыск (многоточечный),1058,10,Южная Корея,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,4,1695,1460,1470,nan,nan,nan
Hyundai ,Verna ,II 2005 – 2010 ,Седан ,2006,270 000 ₽,170580,пурпурный,nan,1470,75.5 × 78.1,4280,дисковые,B,155,4,5,4,4,2500,автомат,автомат,97 / 71 при 6000,168,127 при 4700,АИ-92,97 л.с.,1.4 л,390,1399,45,дисковые вентилируемые,1600,передний,14.5 с,14.5,175/70/R14,"переднее, поперечное",рядное,6.9 л,9.5/5.4/6.9,распределенный впрыск (многоточечный),1080,10,Южная Корея,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1460,1470,nan,nan,nan
Hyundai ,Verna ,II 2005 – 2010 ,Седан ,2007,250 000 ₽,320202,синий,nan,1470,75.5 × 78.1,4280,дисковые,B,155,4,5,5,4,2500,механика,механика,97 / 71 при 6000,177,127 при 4700,АИ-95,97 л.с.,1.4 л,390,1399,45,дисковые вентилируемые,1580,передний,12.3 с,12.3,175/70/R14,"переднее, поперечное",рядное,6.2 л,8/5.1/6.2,распределенный впрыск (многоточечный),1058,10,Южная Корея,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,4,1695,1460,1470,nan,nan,nan
Hyundai ,Verna ,II 2005 – 2010 ,Седан ,2008,260 000 ₽,137000,голубой,nan,1470,75.5 × 78.1,4280,дисковые,B,155,4,5,5,4,2500,механика,механика,97 / 71 при 6000,177,127 при 4700,АИ-95,97 л.с.,1.4 л,390,1399,45,дисковые вентилируемые,1580,передний,12.3 с,12.3,175/70/R14,"переднее, поперечное",рядное,6.2 л,8/5.1/6.2,распределенный впрыск (многоточечный),1058,10,Южная Корея,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,4,1695,1460,1470,nan,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,579 000 ₽,91956,белый,nan,1700,-,4541,дисковые,J,160,5,5,5,4,2661,механика,механика,125 / 92 при 6000,nan,165 при 3900,АИ-95,125 л.с.,1.8 л,580,1808,60,дисковые вентилируемые,1860,передний,nan,nan,225/60/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1560,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,650 000 ₽,29300,белый,nan,1700,-,4541,дисковые,J,171,5,5,5,4,2661,механика,механика,140 / 103 при 5800,nan,181 при 4250,АИ-95,140 л.с.,2.0 л,580,1997,60,дисковые вентилируемые,1915,передний,12.8 с,12.8,225/65/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1615,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,650 000 ₽,41000,белый,nan,1700,-,4541,дисковые,J,160,5,5,5,4,2661,механика,механика,125 / 92 при 6000,nan,165 при 3900,АИ-95,125 л.с.,1.8 л,580,1808,60,дисковые вентилируемые,1860,передний,nan,nan,225/60/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1560,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,670 000 ₽,38000,коричневый,nan,1700,-,4541,дисковые,J,171,5,5,5,4,2661,механика,механика,140 / 103 при 5800,nan,181 при 4250,АИ-95,140 л.с.,2.0 л,580,1997,60,дисковые вентилируемые,1915,передний,12.8 с,12.8,225/65/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1615,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,615 000 ₽,73500,белый,nan,1700,-,4541,дисковые,J,171,5,5,5,4,2661,механика,механика,140 / 103 при 5800,nan,181 при 4250,АИ-95,140 л.с.,2.0 л,580,1997,60,дисковые вентилируемые,1915,передний,12.8 с,12.8,225/65/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1615,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Geely ,Emgrand X7 ,I Рестайлинг 2016 – 2019 ,Внедорожник 5 дв. ,2016,700 000 ₽,20000,синий,nan,1700,-,4541,дисковые,J,171,5,5,5,4,2661,механика,механика,140 / 103 при 5800,nan,181 при 4250,АИ-95,140 л.с.,2.0 л,580,1997,60,дисковые вентилируемые,1915,передний,12.8 с,12.8,225/65/R17,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),1615,nan,Китай,бензин,"независимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,4,1833,1560,1560,Euro 5,nan,nan
Citroen ,C4 ,I 2004 – 2014 ,Седан ,2012,378 000 ₽,204901,белый,nan,1499,-,4785,дисковые,C,120,4,5,5,4,2708,механика,механика,110 / 81 при 5800,185,147 при 4000,АИ-95,110 л.с.,1.6 л,513,1587,nan,дисковые вентилируемые,nan,передний,11.8 с,11.8,195/65/R15,"переднее, поперечное",рядное,7.6 л,10.1/6/7.6,распределенный впрыск (многоточечный),1392,nan,Франция,бензин,nan,нет,"независимая, пружинная",передний,АИ-95,4,1773,nan,nan,nan,nan,nan
Citroen ,C4 ,I 2004 – 2014 ,Седан ,2010,389 000 ₽,89332,синий,nan,1499,-,4785,дисковые,C,120,4,5,5,4,2708,механика,механика,110 / 81 при 5800,185,147 при 4000,АИ-95,110 л.с.,1.6 л,513,1587,nan,дисковые вентилируемые,nan,передний,11.8 с,11.8,195/65/R15,"переднее, поперечное",рядное,7.6 л,10.1/6/7.6,распределенный впрыск (многоточечный),1392,nan,Франция,бензин,nan,нет,"независимая, пружинная",передний,АИ-95,4,1773,nan,nan,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1999,85 000 ₽,333333,зелёный,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,2000,74 000 ₽,245000,серый,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1996,50 000 ₽,199000,серый,nan,1410,82.7 × 83.5,4249,барабанные,C,120,4,5,5,4,2540,механика,механика,110 / 81 при 5500,192,150 при 2750,АИ-95,110 л.с.,1.8 л,464,1794,55,дисковые вентилируемые,1540,передний,9.9 с,9.9,175/65/R14,"переднее, поперечное",рядное,8.2 л,nan,распределенный впрыск (многоточечный),1108,9.8,Франция,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1997,40 000 ₽,234000,зелёный,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1998,120 000 ₽,72353,синий,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1997,53 000 ₽,216140,синий,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1999,80 000 ₽,140889,серый,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
Renault ,19 ,II 1992 – 2002 ,Седан ,1998,50 000 ₽,89000,серый,nan,1410,79.5 × 70,4249,барабанные,C,175,4,5,5,4,2540,механика,механика,72 / 53 при 5250,160,101 при 2750,АИ-95,72 л.с.,1.4 л,464,1397,55,дисковые вентилируемые,1335,передний,15 с,15,155/80/R13,"переднее, поперечное",рядное,nan,nan,распределенный впрыск (многоточечный),930,9.5,Франция,бензин,"полунезависимая, торсионная",нет,"независимая, пружинная",передний,АИ-95,2,1699,1420,1430,nan,nan,nan
